Transaction ID,Transaction Date,Settlement Date,Merchant,Transaction Type,Currency,Transaction Amount,Transaction Status,Reference Number,Source/System,Customer Reference
TXN101177,2026-07-09,2026-07-10,Retailer A,Purchase,EUR,722.86,Completed,REF201177,External Settlement File,CUST9154
TXN101178,2026-07-18,2026-07-21,Food Services,Purchase,INR,541.92,Completed,REF201178,External Settlement File,CUST3228
TXN101179,2026-07-24,2026-07-27,Digital Store,Purchase,INR,252.86,Completed,REF201179,External Settlement File,CUST6938
TXN101180,2026-07-03,2026-07-04,Retailer B,Reversal,EUR,2334.66,Completed,REF201180,External Settlement File,CUST1229
TXN101181,2026-07-26,2026-07-29,Travel Co,Purchase,INR,698.55,Pending,REF201181,External Settlement File,CUST4375
TXN101182,2026-07-17,2026-07-19,Retailer B,Reversal,INR,1210.66,Completed,REF201182,External Settlement File,CUST3858
TXN101183,2026-07-08,2026-07-10,Travel Co,Purchase,INR,683.03,Completed,REF201183,External Settlement File,CUST9295
TXN101184,2026-07-02,2026-07-03,Travel Co,Purchase,INR,477.05,Completed,REF201184,External Settlement File,CUST5429
TXN101185,2026-07-24,2026-07-27,Retailer A,Purchase,INR,3207.12,Completed,REF201185,External Settlement File,CUST2303
TXN101186,2026-07-01,2026-07-02,Travel Co,Purchase,INR,619.59,Completed,REF201186,External Settlement File,CUST9079
TXN101187,2026-07-11,2026-07-13,Food Services,Purchase,INR,1158.09,Completed,REF201187,External Settlement File,CUST4422
TXN101188,2026-07-24,2026-07-26,Digital Store,Purchase,GBP,1438.09,Completed,REF201188,External Settlement File,CUST5498
TXN101189,2026-07-25,2026-07-26,Retailer A,Reversal,EUR,1925.02,Pending,REF201189,External Settlement File,CUST1213
TXN101190,2026-07-12,2026-07-15,Travel Co,Purchase,INR,1633.51,Completed,REF201190,External Settlement File,CUST6123
TXN101192,2026-07-02,2026-07-03,Retailer B,Purchase,INR,660.06,Pending,REF201192,External Settlement File,CUST1657
TXN101193,2026-07-19,2026-07-20,Digital Store,Purchase,USD,9325.99,Completed,REF201193,External Settlement File,CUST6460
TXN101194,2026-07-18,2026-07-20,Utility Co,Refund,EUR,1396.32,Completed,REF201194,External Settlement File,CUST1081
TXN101195,2026-07-22,2026-07-24,Digital Store,Refund,EUR,1598.08,Completed,REF201195,External Settlement File,CUST4096
TXN101196,2026-07-17,2026-07-18,Retailer B,Purchase,INR,1083.21,Completed,REF201196,External Settlement File,CUST2062
TXN101197,2026-07-29,2026-07-30,Utility Co,Purchase,INR,2092.08,Reversed,REF201197,External Settlement File,CUST7031
TXN101198,2026-07-01,2026-07-04,Food Services,Purchase,INR,17617.55,Completed,REF201198,External Settlement File,CUST8421
TXN101199,2026-07-27,2026-07-29,Utility Co,Purchase,INR,589.71,Pending,REF201199,External Settlement File,CUST7892
TXN100049,2026-07-23,2026-07-25,Digital Store,Purchase,USD,546.8,Completed,REF200049-DUP,External Settlement File,CUST5348
TXN100196,2026-07-09,2026-07-11,Digital Store,Purchase,INR,6070.94,Completed,REF200196-DUP,External Settlement File,CUST6543
TXN100242,2026-07-02,2026-07-04,Travel Co,Reversal,INR,1461.52,Pending,REF200242-DUP,External Settlement File,CUST7717
TXN100245,2026-07-26,2026-07-27,Retailer A,Purchase,INR,968.6,Reversed,REF200245-DUP,External Settlement File,CUST6320
TXN100318,2026-07-08,2026-07-10,Travel Co,Purchase,INR,2344.28,Pending,REF200318-DUP,External Settlement File,CUST1529
TXN100341,2026-07-27,2026-07-28,Retailer A,Refund,INR,1662.67,Completed,REF200341-DUP,External Settlement File,CUST2409
TXN100392,2026-07-27,2026-07-28,Digital Store,Purchase,USD,913.12,Pending,REF200392-DUP,External Settlement File,CUST7033
TXN100450,2026-07-29,2026-07-30,Utility Co,Purchase,USD,2194.49,Completed,REF200450-DUP,External Settlement File,CUST4968
TXN100516,2026-07-19,2026-07-20,Travel Co,Reversal,USD,1459.57,Completed,REF200516-DUP,External Settlement File,CUST7852
TXN100562,2026-07-04,2026-07-05,Retailer B,Purchase,INR,530.99,Completed,REF200562-DUP,External Settlement File,CUST4076
TXN100627,2026-07-14,2026-07-15,Utility Co,Reversal,INR,1154.66,Completed,REF200627-DUP,External Settlement File,CUST4473
TXN100685,2026-07-23,2026-07-26,Digital Store,Purchase,INR,839.36,Completed,REF200685-DUP,External Settlement File,CUST1550
TXN100697,2026-07-11,2026-07-13,Utility Co,Purchase,INR,1819.16,Pending,REF200697-DUP,External Settlement File,CUST8925
TXN100743,2026-07-28,2026-07-29,Food Services,Purchase,INR,3918.18,Completed,REF200743-DUP,External Settlement File,CUST7747
TXN100789,2026-07-09,2026-07-10,Food Services,Purchase,USD,879.54,Reversed,REF200789-DUP,External Settlement File,CUST2068
TXN100812,2026-07-19,2026-07-20,Retailer A,Purchase,INR,548.21,Completed,REF200812-DUP,External Settlement File,CUST9885
TXN100866,2026-07-29,2026-07-30,Retailer B,Refund,INR,2128.45,Completed,REF200866-DUP,External Settlement File,CUST6924
TXN100978,2026-07-20,2026-07-21,Travel Co,Purchase,USD,417.19,Pending,REF200978-DUP,External Settlement File,CUST3192
TXN100985,2026-07-09,2026-07-11,Food Services,Refund,INR,1706.94,Completed,REF200985-DUP,External Settlement File,CUST4052
TXN101084,2026-07-09,2026-07-10,Retailer B,Reversal,INR,550.03,Completed,REF201084-DUP,External Settlement File,CUST9401
